,city,position,company_name,company_size,company_type,salary,education,ability,experience
37,北京,数据分析师,北京壹壹壹商业连锁有限公司,500-999人,民营,1万-1.5万,本科,数据分析 数据挖掘 SQL 大数据分析 商业数据分析 需求分析 ,1-3年
38,北京-大兴区,数据分析师-房地产业务部-京东集团,京东商城总部,10000人以上,民营,2万-4万,本科,SQL ,3-5年
39,北京-朝阳区,数据分析师,华胜天成,1000-9999人,上市公司,6千-1.2万,本科,数据分析 大数据分析 商业分析 行业分析 ,1-3年
40,北京-海淀区,北京东华博泰-数据分析师,东华软件,1000-9999人,上市公司,面议,本科,数据分析 Python BI R ERP ,3-5年
41,北京-大兴区,数据分析师-文旅业务部-京东集团,京东商城总部,10000人以上,民营,2万-4万,本科,SQL ,5-10年
42,北京-西城区,数据分析师,塔读文学,100-299人,合资,2万-2.5万,本科,数据分析 数据建模 大数据分析 模型设计 数据挖掘 数据清洗 ,1-3年
43,北京-丰台区,数据分析师助理,神州方德科技有限公司c,100-299人,民营,1万-1.5万,大专,数据分析 大数据分析 行业分析 ,不限
44,北京-大兴区,业务分析岗（数据分析师）,京东物流,10000人以上,民营,1.5万-2万,本科,数据分析 Tableau 数据挖掘 SQL ,3-5年
45,北京,数据分析师（东华博泰）,东华软件,1000-9999人,上市公司,面议,本科,Python R ,3-5年
46,北京,数据分析师,北京阳光第一车网科技有限公司,100-299人,民营,1万-1.5万,本科,数据分析 ,3-5年
47,北京-大兴区,终端数据分析师,京东集团,10000人以上,合资,1.2万-2.4万,本科,数据分析 数据处理 快递业务 经营赋能 终端业务 ,1-3年
48,北京,数据分析师,中关村科技软件股份有限公司,100-299人,股份制企业,1万-2万,本科,数据分析 数据清洗 Python 数据建模 数据治理 数据采集 ,不限
49,北京-东城区,数据分析师,北京均安科讯技术有限公司,20-99人,民营,6千-8千,大专,office powerpoint/ppt 标书制作 数据统计分析 商务知识 ,不限
50,北京,数据分析师,信元公众信息发展有限责任公司,100-299人,国企,面议,本科,Python SQL 行业分析 需求分析 商业分析 数据挖掘 ,1-3年
51,北京-海淀区,数据分析师,佰诺全景生物技术(北京)有限公司,20-99人,民营,8千-1万,本科,数据采集 需求分析 ,1-3年
52,北京,数据分析师,北京华通人商用信息有限公司,100-299人,其它,1.5万-2万,本科,数据分析 Python 数据挖掘 数据建模 大数据平台 数据治理 ,不限
53,北京-朝阳区,数据分析师,百川能源股份有限公司,1000-9999人,上市公司,7千-8千,本科,数据分析 SPSS 需求分析 数据采集 ,1-3年
54,北京-朝阳区,数据分析师-0002,上海中智人才顾问咨询有限公司,20-99人,国企,1万-1.5万,本科,行业经验 ,3-5年
55,北京-朝阳区,数据分析师,北京盛业艾特科技有限公司,100-299人,合资,8千-1.6万,大专,数据分析 ,1年以下
56,北京,商业数据分析师,京东商城总部,10000人以上,民营,2万-3万,本科,数据统计 ,5-10年
57,北京-朝阳区,医学数据分析师-0001,上海中智人才顾问咨询有限公司,20-99人,国企,1万-1.5万,本科,行业经验 ,1-3年
58,北京-昌平区,人力数据分析师（校招）,泰康在线,500-999人,股份制企业,8千-1.5万,本科,Tableau SQL ,无经验
59,北京,数据分析师（业务方向）,中建政研集团有限公司,500-999人,民营,1.5万-2.5万,本科,数据采集 数据建模 数据挖掘 需求分析 ,3-5年
60,北京-海淀区,（校招）数据分析师,东信北邮信息技术有限公司,1000-9999人,国企,7千-1万,本科,数据分析 数据挖掘 Python 大数据分析 ,不限
61,北京,数据分析师,颐圣智能,20-99人,民营,1万-1.5万,本科,数据分析 模型设计 SPSS MATLAB ,1-3年
62,北京,数据分析师,太原华汉兴业科技发展有限公司,20-99人,股份制企业,1万-2万,本科,数据分析 ,不限
63,北京,数据分析师,北京数慧时空信息技术有限公司,100-299人,民营,1.5万-2万,学历不限,数据分析 ETL 数据治理 ,1-3年
64,北京,数据分析师,百川能源股份有限公司,1000-9999人,上市公司,7千-8千,本科,数据分析 SPSS 商业数据分析 数据采集 ,1-3年
65,北京,数据分析师 五险一金,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,学历不限,数据分析 ,不限
66,北京,数据分析师（高级）,中关村科技软件股份有限公司,100-299人,股份制企业,1.5万-2.5万,本科,数据分析 Python R语言 ,3-5年
67,北京-昌平区,高级数据分析师,北京国电通网络技术有限公司,1000-9999人,国企,1.5万-2.5万,本科,大数据平台 大数据分析 数据架构 ,5-10年
68,北京-朝阳区,数据分析师,北京盛业艾特科技有限公司,100-299人,合资,8千-1万,学历不限,数据分析 数据挖掘 数据清洗 大数据分析 ,不限
69,北京-朝阳区,数据分析师,分子互动,100-299人,民营,1万-1.5万,本科,数据分析 数据挖掘 数据建模 大数据分析 ,3-5年
70,北京-朝阳区,数据分析师-RMS,美团（中国大陆地区）,1000-9999人,上市公司,面议,本科,,3-5年
71,北京-东城区,数据分析师,建囤财富金融信息服务有限公司g,100-299人,民营,1万-1.5万,大专,数据分析 行业分析 舆情分析 数据架构 深度学习 商业分析 ,不限
72,北京-朝阳区,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,大专,数据分析 ,1-3年
73,北京,数据分析师,望海康信(北京)科技股份公司,1000-9999人,民营,1.5万-2.5万,本科,数据分析 Python 数据仓库 ,5-10年
74,北京,数据分析师,上海凡思信息科技有限公司,1000-9999人,民营,8千-1万,大专,数据分析 数据建模 数据仓库 ,不限
75,北京,数据分析师,零犀(北京)科技有限公司,20-99人,股份制企业,3千-6千,本科,SQL 数据分析 数据建模 ,不限
76,北京,数据分析师（不加班+双休）,微猎(上海)劳务派遣有限公司北京分公司,100-299人,民营,8千-1.6万,学历不限,数据分析 数据挖掘 大数据分析 数据仓库 ,不限
77,北京,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,学历不限,数据分析 ,不限
78,北京-朝阳区,数据分析师,北京韦尔智汇科技有限公司,20-99人,民营,1万-1.5万,大专,数据分析 数据挖掘 数据建模 数据采集 数据仓库 大数据分析 ,3-5年
79,北京,数据分析师,易才集团,1000-9999人,民营,1.2万-1.5万,本科,SQL Python 数据分析 业务运营 ,1-3年
80,北京,数据分析师,北京盛业艾特科技有限公司,100-299人,合资,8千-1.3万,大专,需求分析 行业分析 ,1年以下
81,北京,数据分析师,智联招聘(靠谱工作视频见),1000-9999人,上市公司,2万-4万,本科,Tableau 数据分析 数据挖掘 Python SQL 商业数据分析 ,3-5年
82,北京-朝阳区,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,8千-1万,大专,数据分析 深度学习 商业分析 商业数据分析 ,1-3年
83,北京,数据分析师,曼迪匹艾(北京)科技服务有限公司,1000-9999人,民营,1.5万-3万,本科,数据分析 数据挖掘 Python 需求分析 ,不限
84,北京,数据分析师,北京云鹏广控信息技术有限公司,20-99人,股份制企业,6千-8千,大专,数据分析 ,1-3年
85,北京,数据分析师,上海赛灏互联网科技有限公司,20-99人,上市公司,1万-1.5万,大专,数据分析 ,1-3年
86,北京-朝阳区,数据分析师,天狮集团,10000人以上,民营,面议,本科,SQL Python 数据分析 数据建模 数据挖掘 商业数据分析 R语言 SPSS ,3-5年
87,北京,数据分析师 高薪聘,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,大专,数据分析 ,1-3年
88,北京,数据分析师,上海佩凌信息科技有限公司,100-299人,民营,6千-8千,大专,数据分析 数据仓库 数据治理 ,不限
89,北京,数据分析师（J10718）,北京高因科技有限公司,1000-9999人,民营,2.5万-4万,本科,Python SQL 商业分析 数据采集 数据建模 数据挖掘 ,5-10年
90,北京-朝阳区,高级数据分析师,太原华汉兴业科技发展有限公司,20-99人,股份制企业,1.5万-3万,本科,数据建模 ,1-3年
91,北京-朝阳区,运营数据分析师,三河市亿盛纸制品有限公司,100-299人,民营,1万-1.5万,本科,商业数据分析 行业分析 ,1-3年
92,北京-朝阳区,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,本科,风险控制 数据分析 金融 风险审核 金融实习生 ,1-3年
93,北京-朝阳区,数据分析师（系统运营部）,中国交通通信信息中心,100-299人,事业单位,1万-1.5万,本科,数据分析 ,不限
94,北京,数据分析师,北京市西城区卫生健康委员会信息中心,20人以下,事业单位,1.5万-3万,本科,数据分析 Hadoop ,1-3年
95,北京-朝阳区,数据分析师,和讯网,300-499人,民营,3万-5万,本科,数据分析 数据挖掘 SQL Python Tableau ,3-5年
96,北京,数据分析师,中视前卫,1000-9999人,国企,1.5万-2.5万,本科,Python Tableau SQL ,3-5年
97,北京,金融数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,本科,数据分析 风险控制 金融 风险审核 ,1-3年
98,北京-东城区,数据分析师,鲸鹳科技,300-499人,民营,2万-3.5万,本科,数据分析 ,1-3年
99,北京-朝阳区,数据分析师,完美家族(北京)文化传媒有限责任公司,100-299人,民营,1万-1.5万,本科,数据分析 数据建模 模型设计 直播数据 粉丝画像 ,1-3年
100,北京-丰台区,数据分析师,圆心科技,500-999人,民营,1.5万-2.5万,大专,Tableau 数据分析 数据挖掘 Python 数据清洗 数据仓库 数据治理 大数据平台 ,3-5年
101,北京-海淀区,数据分析师,软通动力信息技术(集团)股份有限公司,10000人以上,民营,1.5万-2万,硕士,数据分析 MySQL ,3-5年
102,北京-海淀区,数据分析师,人民政协报网络有限公司,20-99人,国企,8千-1万,本科,SQL Python ,1-3年
103,北京,数据分析师,亚信科技(中国)有限公司,10000人以上,民营,1万-1.5万,本科,数据采集 商业分析 行业分析 ,1-3年
104,北京-海淀区,数据分析师,中科软科技股份有限公司,1000-9999人,股份制企业,6千-8千,本科,数据分析 ,1年以下
105,北京-朝阳区,投资数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,大专,数据分析 ,1-3年
106,北京-海淀区,数据分析师,博彦科技,10000人以上,上市公司,1万-1.5万,本科,数据分析 ,1-3年
107,北京,高级数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,数据分析 ,3-5年
108,北京,BI数据分析师,北京博乐科技有限公司,500-999人,其它,1.5万-2万,本科,SQL 数据建模 数据处理 数据挖掘 Python ,不限
109,北京,数据分析师,北京美立刻医疗器械有限公司,100-299人,民营,1.5万-2.5万,本科,数据分析 销售业务数据 ,3-5年
110,北京-朝阳区,数据分析师,深圳索信达数据技术有限公司,500-999人,上市公司,1.3万-2.5万,本科,数据分析 SQL 数据运营 银行业务 ,3-5年
111,北京,数据分析师,北京鹏泰互动广告有限公司,500-999人,外商独资,1万-1.5万,本科,数据分析 数据挖掘 大数据分析 ,1-3年
112,北京,数据分析师,北京圣承方略咨询有限公司,100-299人,民营,1万-1.5万,本科,数据分析 ,5-10年
113,北京-朝阳区,数据分析师,普信恒业科技发展(北京)有限公司,10000人以上,民营,1.8万-2.7万,本科,数据分析 Python SQL 数据仓库 R语言 ,1-3年
114,北京,数据分析师,融易推,20-99人,其它,1.2万-1.8万,本科,数据分析 ,3-5年
115,北京-西城区,数据分析师,数智工场科技产业有限公司,20-99人,民营,1万-1.5万,本科,数据分析 Python ,3-5年
116,北京,数据分析师,东易日盛家居装饰集团,1000-9999人,股份制企业,2万-3万,本科,数据分析 数据仓库 大数据分析 ,3-5年
117,北京-朝阳区,电商数据分析师,北京奇立软件技术有限公司,100-299人,其它,9千-1.4万,本科,统计学 数据分析 销售业务数据 ,1-3年
118,北京,数据分析师,北京美立刻医疗器械有限公司,100-299人,民营,1.5万-2.5万,本科,数据分析 销售业务数据 ,3-5年
119,北京,数据分析师（2021届应届毕业生）,纳恩博(北京)科技有限公司,1000-9999人,上市公司,1万-1.5万,本科,数据分析 ,无经验
120,北京-朝阳区,投资数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-2万,大专,数据分析 ,1-3年
121,北京-海淀区,数据分析师,北京京鼎盛达信息科技有限公司,100-299人,民营,2万-3万,本科,数据分析 SQL Python SPSS 数据清洗 商业分析 大数据平台 大数据分析 ,3-5年
122,北京,数据分析师（2021校招北京）,北京当当科文,10000人以上,上市公司,1万-1.5万,本科,数据分析 ,无经验
123,北京-朝阳区,数据分析师,北京乐卡车联科技有限公司,300-499人,民营,2万-2.5万,本科,数据分析 Python 数据建模 ,1-3年
124,北京,数据分析师(J10470),随行付,500-999人,上市公司,1.5万-2.5万,本科,数据分析 数据建模 机器学习 大数据分析 ,3-5年
125,北京,高级数据分析师,智联招聘,1000-9999人,合资,1.5万-3万,本科,数据分析 BI Tableau SPSS ,3-5年
126,北京,数据分析师,我爱我家,10000人以上,上市公司,1.5万-2万,硕士,BI ,不限
127,北京,本地生活-数据分析师-BI,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
128,北京,数据分析师,点米(北京)科技有限公司,500-999人,上市公司,2万-4万,本科,Python Sklearn TensorFlow pytorch SQL ,1-3年
129,北京,数据分析师,中科天玑数据科技股份有限公司,100-299人,股份制企业,1万-2万,大专,Python Hive Spark Hadoop Kettle 数据建模 ,1-3年
130,北京-朝阳区,数据分析师,智联招聘,1000-9999人,合资,8千-1万,本科,SQL 数据建模 数据挖掘 行业分析 需求分析 ,3-5年
131,北京,投资数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,2万-3万,本科,风险控制 数据分析 ,1-3年
132,北京,数据分析师,北京泛华国金工程咨询有限公司,100-299人,民营,1万-1.5万,本科,数据分析 ,3-5年
133,北京,数据分析师,软通动力信息技术(集团)股份有限公司,10000人以上,民营,2万-3万,本科,数据分析 需求分析 ETL Teradata Oracle ,5-10年
134,北京,数据分析师（底薪+绩效）,宁波魔小方人力资源服务有限公司北京分公司,100-299人,民营,8千-1.5万,本科,数据分析 数据挖掘 ,1-3年
135,北京-朝阳区,数据分析师,智联招聘,1000-9999人,合资,1.5万-3万,本科,数据分析 Python SPSS SQL ,3-5年
136,北京-朝阳区,数据分析师（中级）,深圳市优阅达数据科技有限公司北京分公司,100-299人,民营,1万-1.5万,本科,SQL Tableau BI ,3-5年
137,北京-朝阳区,风控数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-2万,大专,数据分析 ,1-3年
138,北京-朝阳区,数据分析师,深圳市德科信息技术有限公司,1000-9999人,股份制企业,1.5万-1.8万,本科,数据分析 Python BI Hive ,3-5年
139,北京-朝阳区,数据分析师,呱呱网络科技(大连)有限公司,20-99人,民营,1.2万-1.7万,本科,数据分析 SQL BI 数据采集 数据清洗 数据建模 ,3-5年
140,北京,数据分析师,智联招聘,1000-9999人,合资,1.8万-3万,本科,Python SQL 数据分析 R语言 ,1-3年
141,北京,数据分析师,金保信社保卡科技有限公司,20-99人,合资,2万-4万,本科,数据分析 ,5-10年
142,北京,数据分析师（数据产品方向）,点米(北京)科技有限公司,500-999人,上市公司,1.5万-3万,本科,数据分析 SQL Python ,1-3年
143,北京-东城区,数据分析师(J10069),联通大数据,500-999人,国企,面议,本科,Python R语言 ,5-10年
144,北京-大兴区,数据分析师（影视行业）,文投在线(北京)金融信息服务有限公司,20-99人,民营,1.5万-2万,本科,数据分析 大数据分析 商业分析 商业数据分析 ,3-5年
145,北京,数据分析师,智联招聘,1000-9999人,合资,1.5万-3万,本科,数据分析 SQL ,5-10年
146,北京,数据分析师（sas）,深圳索信达数据技术有限公司,500-999人,上市公司,1万-1.5万,本科,SQL 数据分析 SAS ,1-3年
147,北京-昌平区,环保数据分析师,山东中节能天融环保技术有限公司北京分公司,1000-9999人,国企,1万-1.5万,本科,数据分析 数据挖掘 数据建模 大数据分析 ,1-3年
148,北京,初级数据分析师/实习生JD,北京数信互融科技发展有限公司,20-99人,民营,1万-1.4万,硕士,Python 数据建模 数据采集 ,不限
149,北京,数据分析师,亚宝药业,1000-9999人,上市公司,1.5万-2.5万,大专,Python 数据挖掘 需求分析 数据采集 数据建模 SQL ,5-10年
150,北京,数据分析师,智联招聘,1000-9999人,合资,1.5万-2.5万,本科,数据分析 数据挖掘 Hive ,1-3年
151,北京-东城区,数据分析师,望海康信(北京)科技股份公司,1000-9999人,民营,1.3万-2.5万,硕士,R语言 SPS 数据采集 数据挖掘 Python ,3-5年
152,北京-大兴区,高级数据分析师/专家,北京赛普力量教育科技有限公司,100-299人,股份制企业,1.5万-3万,本科,数据建模 ,5-10年
153,北京,高级数据分析师 (MJ001806),北京神州汽车租赁有限公司,10000人以上,上市公司,2.5万-5万,本科,数据分析 ,3-5年
154,北京-朝阳区,BI数据分析师,泰康健投,10000人以上,民营,2万-3万,本科,BI 报表开发 数据仓库 数据清洗 数据分析 SQL ,5-10年
155,北京,高级数据分析师,智联招聘,1000-9999人,合资,2.5万-4万,本科,数据分析 Hive SQL Python ,5-10年
156,北京-石景山区,数据银行策略分析师,北京新七天电子商务技术股份有限公司,300-499人,民营,1.5万-2万,大专,数据分析 ,3-5年
157,北京,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,本科,数据分析 ,1-3年
158,北京-朝阳区,数据分析师,恒昌利通,500-999人,民营,2万-3万,本科,BI Python SQL Hive 数据仓库 ,3-5年
159,北京-海淀区,仿真数据分析师,深圳市拓保软件有限公司,1000-9999人,民营,8千-1万,本科,Python ,1-3年
160,北京,数据分析师,北京恒田建筑设计有限公司,100-299人,民营,8千-1万,大专,数据分析 ,1-3年
161,北京,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1.5万-2万,学历不限,数据分析 大数据分析 行业分析 ,不限
162,北京,数据分析师,北京乐卡车联科技有限公司,300-499人,民营,1万-1.5万,本科,数据分析 大数据分析 物流 ,1-3年
163,北京,数据分析师,北京云歌顺利科技有限公司,100-299人,民营,2万-3.5万,本科,数据分析 埋点建设 BI系统搭建 报表开发 ,3-5年
164,北京,数据分析师,北京锐安科技有限公司,1000-9999人,股份制企业,8千-1.2万,本科,SQL Hive Spark ,1-3年
165,北京-朝阳区,数据分析师,智联招聘,1000-9999人,合资,8千-1.3万,本科,数据分析 SQL 模型设计 商业数据分析 商业分析 ,1-3年
166,北京-朝阳区,数据分析师,Wisers Information Limited,1000-9999人,外商独资,1.5万-2万,本科,数据分析 数据挖掘 数据建模 数据清洗 ,1-3年
167,北京-海淀区,数据分析师,彼悦(北京)科技有限公司,100-299人,合资,8千-1.3万,大专,统计学 数据分析 销售业务数据 用户行为分析 数据统计 商业数据分析 数据挖掘 订单分析 ,1-3年
168,北京-海淀区,8—12k大数据分析师,北京华云数通科技有限公司,20-99人,民营,8千-1万,大专,数据分析 SQL BI 数据建模 大数据分析 ,1年以下
