,city,position,company_name,company_size,company_type,salary,education,ability,experience
251,上海-闵行区,需求分析师,三棵树涂料股份有限公司,1000-9999人,上市公司,1.5万-3万,本科,数据采集 数据分析 ,1-3年
252,上海-闵行区,数据分析总监,万帮数字能源股份有限公司,1000-9999人,民营,2.5万-3.5万,本科,数据分析 大数据分析 ,5-10年
253,上海-浦东新区,数据标注员WA,公安部第三研究所,500-999人,事业单位,5千-8千,本科,数据采集 数据建模 舆情分析 需求分析 ,无经验
254,上海-奉贤区,数据分析工程师,雪榕生物,1000-9999人,上市公司,1.5万-2万,本科,数据分析 数据清洗 数据建模 数据监控 数据架构 ,5-10年
255,上海,本地生活-经营数据分析专家-经营管理部,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
256,上海-静安区,BI 分析师 （ Power BI 方向 ）,软通动力信息技术(集团)股份有限公司,10000人以上,民营,2万-2.5万,本科,Tableau Power BI 数据分析 ,3-5年
257,上海-徐汇区,游戏数据分析经理,中软国际,10000人以上,上市公司,面议,本科,数据分析 数据挖掘 Python SQL 数据仓库 游戏行业 ,1-3年
258,上海,大数据分析岗JK2010,太平金科,1000-9999人,国企,1.5万-2.5万,本科,数据挖掘 数据分析 SQL ,1-3年
259,上海,Digital Solution Development Lead（外资500强，Contractor）,科锐国际,1000-9999人,合资,1.3万-1.5万,本科,数字化 数字生态 ,3-5年
260,上海,Data Processing Intern,百威,10000人以上,外商独资,2千-4千,本科,数据清洗 ,不限
261,上海-嘉定区,数据分析经理,宏信建发,1000-9999人,合资,1万-2万,本科,行业分析 数据分析 ,5-10年
262,上海,数据分析,大连斯锐信息技术公司,1000-9999人,民营,1万-1.5万,大专,数据分析 ,3-5年
263,上海-杨浦区,数据分析经理-银行信贷,上海起航股份,500-999人,民营,1.5万-2万,本科,Python ,1-3年
264,上海,数据分析助理,上海市住房保障和房屋管理局人才服务考核评价中心,20-99人,事业单位,6千-8千,大专,数据分析 ,1年以下
265,上海,数据服务工程师,上海天臣计算机软件有限公司,100-299人,民营,5千-7千,本科,数据分析 数据采集 ,不限
266,上海,数据治理工程师,顺丰速运,20-99人,民营,1.5万-2万,本科,数据分析 数据挖掘 ,3-5年
267,上海-浦东新区,数据治理工程师（中级）,北京恒润盛源科技发展有限公司,100-299人,民营,1.3万-2.5万,本科,大数据分析 数据分析 数据清洗 数据治理 大数据平台 数据中台 ,3-5年
268,上海-闵行区,资深商业分析师-平台用户增长 (MJ001617),上海紫途电子商务有限公司,10000人以上,民营,2万-4万,本科,数据分析 BI SQL 决策树 商业数据分析 商业分析 ,5-10年
269,上海-闵行区,大数据/人工智能,上海棉豆电子商务有限公司,20人以下,民营,4千-6千,大专,数据分析 数据挖掘 大数据分析 机器学习 爬虫 数据架构 ,不限
270,上海-嘉定区,数据应用分析工程师,安科瑞,500-999人,股份制企业,7千-1.4万,本科,数据分析 MySQL Python ,5-10年
271,上海,港澳资讯杨浦分部：证券分析师,海南港澳资讯产业股份有限公司上海分公司,500-999人,股份制企业,1.5万-2万,本科,需要持有投顾证 ,1-3年
